dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1668072252,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668072145,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668071264,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668071531,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668071332,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668071261,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668070431,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1668072296,1,121.299588,31.189060,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1667181627,1,121.297730,31.191412,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1651833074,1,121.889802,30.902592,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1646643577,1,121.891585,30.901871,0.000000,0.000000,-1.000000,0.000000,0,1,0.000000
1705385910,1,121.507645,31.183237,0.000000,7.762722,0.000000,0.000000,0,1,8.299984
1705397992,1,121.506972,31.182628,0.000000,10.115755,0.190537,0.000000,0,1,8.071941
1705826344,1,121.506538,31.182362,0.000000,15.086519,0.000000,0.000000,0,1,6.820237
1705827251,1,121.507622,31.183217,0.000000,11.188624,0.000000,0.000000,0,1,30.824202
1705827590,1,121.507622,31.183217,0.000000,11.188624,0.000000,0.000000,0,1,30.824202
1705829514,1,121.507622,31.183217,0.000000,11.188624,0.000000,0.000000,0,1,30.824202
1705829579,1,121.507622,31.183217,0.000000,11.188624,0.000000,0.000000,0,1,30.824202
1705844030,1,121.507583,31.183158,0.000000,14.819702,0.000000,0.000000,0,1,7.750613
1705889436,1,121.507622,31.183217,0.000000,11.188624,0.000000,0.000000,0,1,8.650533
1705891313,1,121.507553,31.183137,0.000000,15.087137,0.000000,0.000000,0,1,7.531333
1705891414,1,121.507713,31.183225,0.000000,15.758383,0.113109,0.000000,0,1,7.544230
1705906803,1,121.507623,31.183215,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1705923717,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,8.420130
1705924589,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,8.614982
1705924738,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,8.614785
1705925209,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,8.614982
1705989258,1,121.507570,31.183122,0.000000,35.000000,0.000000,0.000000,0,1,8.563223
1705998210,1,121.507570,31.183122,0.000000,35.000000,0.000000,0.000000,0,1,8.545044
1706015898,1,121.507453,31.182958,0.000000,14.434910,0.101372,0.000000,0,1,8.576599
1706018177,1,121.507570,31.183122,0.000000,35.000000,0.000000,0.000000,0,1,8.567806
1706018778,1,121.507570,31.183122,0.000000,35.000000,0.000000,0.000000,0,1,8.568014
1706024423,1,121.507570,31.183122,0.000000,35.000000,0.000000,0.000000,0,1,8.590348
1706012962,1,121.507555,31.183140,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706088754,1,121.507562,31.183133,0.000000,35.000000,0.000000,0.000000,0,1,7.781110
1706093669,1,121.507562,31.183133,0.000000,35.000000,0.000000,0.000000,0,1,7.330176
1706109842,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.541666
1706166656,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.416848
1706179164,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.513427
1706194286,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.444365
1706194394,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.706306
1706194908,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.435225
1706233676,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,7.830078
1706250219,1,121.535483,31.236892,0.000000,14.243400,3.811476,0.000000,0,1,4.037845
1706258517,1,121.507630,31.183220,0.000000,10.821265,0.000000,0.000000,0,1,26.830000
1706281440,1,121.507012,31.183513,0.000000,43.000000,0.000000,0.000000,0,1,8.330763
1706334812,1,121.445113,31.190050,0.000000,35.000000,0.000000,0.000000,0,1,29.651438
1706355496,1,121.507570,31.183133,0.000000,12.600649,0.000000,0.000000,0,1,8.216482
1706438935,1,121.501913,31.182000,0.000000,28.490000,0.048719,0.000000,0,1,2.882245
1706282684,1,121.507627,31.183218,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706532841,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,7.924128
1706674570,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,7.290595
1706691224,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,7.197977
1706694543,1,121.507670,31.183068,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706696948,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,7.315582
1706705456,1,121.507575,31.183163,0.000000,12.396614,0.000000,0.000000,0,1,7.199345
1706709752,1,121.507438,31.183253,0.000000,16.181016,1.092045,0.000000,0,1,7.502951
1706709758,1,121.507417,31.183287,0.000000,15.773292,0.293466,0.000000,0,1,7.375780
1706719459,1,121.507575,31.183163,0.000000,12.396614,0.000000,0.000000,0,1,7.199260
1706719499,1,121.507430,31.183005,0.000000,14.252561,0.089667,0.000000,0,1,11.579943
1706719624,1,121.507553,31.183138,0.000000,16.591109,0.092131,0.000000,0,1,7.778905
1706764943,1,121.507575,31.183163,0.000000,12.396614,0.000000,0.000000,0,1,7.041718
1706770655,1,121.507263,31.183772,0.000000,40.000000,0.000000,0.000000,0,1,7.869767
1706853702,1,121.507578,31.183162,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706853701,1,121.507578,31.183162,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706853703,1,121.507578,31.183162,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706861988,1,121.507575,31.183163,0.000000,12.396614,0.000000,0.000000,0,1,8.046103
1706885262,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,6.629402
1706927415,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,8.251758
1706946146,1,121.507583,31.183170,0.000000,12.245870,0.000000,0.000000,0,1,6.649267
1706961688,1,121.503922,31.182478,0.000000,14.240144,0.083693,0.000000,0,1,5.660549
1707028287,1,121.507585,31.183168,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1707042330,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,6.497514
1707047044,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,8.358833
1707051485,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,6.497514
1707051489,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,6.497514
1707060743,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,6.516557
1707111572,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,8.723363
1707112154,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,7.680897
1707115920,1,121.507575,31.183158,0.000000,12.223490,0.000000,0.000000,0,1,6.616211
1707198923,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,6.632911
1707199681,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,6.621443
1707199691,1,121.507570,31.183162,0.000000,15.314274,0.000000,0.000000,0,1,7.749999
1707199773,1,121.507478,31.183078,0.000000,14.340998,0.058719,0.000000,0,1,7.455417
1707203499,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,7.060270
1707208671,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,6.621592
1707226948,1,121.507600,31.183180,0.000000,40.459323,0.000000,0.000000,0,1,7.736052
1707231167,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,6.621384
1707235527,1,121.507522,31.183163,0.000000,16.101373,0.000000,0.000000,0,1,7.747870
1707237697,1,121.507530,31.183108,0.000000,14.267873,0.007859,0.000000,0,1,9.290896
1707274793,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,8.309013
1707275259,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,9.305413
1707279755,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,7.863776
1707280434,1,121.507570,31.183145,0.000000,12.755683,0.000000,0.000000,0,1,7.015744
1707295103,1,121.507553,31.183112,0.000000,35.000000,0.000000,0.000000,0,1,6.924639
1707295724,1,121.507553,31.183112,0.000000,35.000000,0.000000,0.000000,0,1,6.951751
1707296048,1,121.507553,31.183112,0.000000,35.000000,0.000000,0.000000,0,1,7.399628
1707296785,1,121.507553,31.183112,0.000000,35.000000,0.000000,0.000000,0,1,6.923515
1707304730,1,121.507508,31.183088,0.000000,35.000000,0.000000,0.000000,0,1,9.176089
1707331098,1,121.507575,31.183125,0.000000,14.583857,0.000000,0.000000,0,1,7.750001
1707360694,1,121.507513,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,8.316340
1707360764,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,9.757918
1707371336,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,9.325599
1707371344,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,8.460548
1707371362,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,8.189487
1707371366,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,8.189487
1707371552,1,121.507508,31.183083,0.000000,35.000000,0.000000,0.000000,0,1,9.344892
1707375464,1,121.507500,31.183080,0.000000,35.000000,0.000000,0.000000,0,1,9.109328
1706957978,1,121.507585,31.183168,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1706700726,1,121.507585,31.183168,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1707406255,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,8.357334
1707445515,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,9.129073
1707445521,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,8.665845
1707449461,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,7.709731
1707449985,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,7.709719
1707455268,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,7.718355
1707455286,1,121.507575,31.183147,0.000000,12.443652,0.000000,0.000000,0,1,7.710170
1707469349,1,121.506355,31.182478,0.000000,13.534670,0.305200,0.000000,0,1,6.596531
1707543642,1,121.507600,31.183163,0.000000,41.264982,0.000000,0.000000,0,1,7.714704
1707551854,1,121.506722,31.182583,0.000000,14.240700,0.000000,0.000000,0,1,7.198419
1707658724,1,121.507553,31.183145,0.000000,14.789484,0.000000,0.000000,0,1,7.807711
1707658727,1,121.507553,31.183145,0.000000,14.789484,0.000000,0.000000,0,1,7.807711
1707714840,1,121.507553,31.183145,0.000000,14.789484,0.000000,0.000000,0,1,9.271959
1707717884,1,121.505762,31.185983,0.000000,40.000000,0.000000,0.000000,0,1,6.760082
1707723611,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,8.180801
1707723615,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,8.180801
1707728411,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,8.723947
1707729019,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,7.820777
1707732008,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,9.801280
1707738157,1,121.488280,31.184355,0.000000,35.000000,0.000000,0.000000,0,1,21.302303
1707742371,1,121.488275,31.184375,0.000000,35.000000,0.000000,0.000000,0,1,18.412390
1707742372,1,121.488075,31.184347,0.000000,11.585941,0.000000,0.000000,0,1,0.000000
1707745872,1,121.450128,31.221863,0.000000,35.000000,0.000000,0.000000,0,1,12.673282
1707746731,1,121.450120,31.221880,0.000000,35.000000,0.000000,0.000000,0,1,11.438137
1707746745,1,121.450128,31.221897,0.000000,35.000000,0.000000,0.000000,0,1,11.209277
1707747318,1,121.450112,31.221875,0.000000,35.000000,0.000000,0.000000,0,1,11.557543
1707748341,1,121.450120,31.221888,0.000000,35.000000,0.000000,0.000000,0,1,11.117352
1707750180,1,121.450142,31.221845,0.000000,14.227934,0.078618,0.000000,0,1,-0.429258
1707776008,1,121.507362,31.183017,0.000000,14.343045,0.022678,0.000000,0,1,8.373442
1707823825,1,121.507592,31.183158,0.000000,12.043830,0.000000,0.000000,0,1,7.767257
1707841134,1,121.507500,31.183138,0.000000,25.455042,0.208092,0.000000,0,1,7.731360
1707879208,1,121.507575,31.183150,0.000000,17.895584,0.000000,0.000000,0,1,8.152465
1707891717,1,121.507575,31.183150,0.000000,17.895584,0.000000,0.000000,0,1,7.686769
1707891720,1,121.507575,31.183150,0.000000,17.895584,0.000000,0.000000,0,1,7.686769
1707891745,1,121.507575,31.183150,0.000000,17.895584,0.000000,0.000000,0,1,7.686769
1707891773,1,121.507630,31.183383,0.000000,24.153473,0.157697,0.000000,0,1,6.526374
1707891776,1,121.507630,31.183363,0.000000,24.975609,0.000000,0.000000,0,1,7.001025
1707891916,1,121.507662,31.183520,0.000000,18.686494,0.000000,0.000000,0,1,7.604076
1707891960,1,121.507675,31.183537,0.000000,14.236828,0.066045,0.000000,0,1,8.696518
1707904354,1,121.505653,31.182787,0.000000,14.235735,0.181684,0.000000,0,1,6.603431
1707904394,1,121.505638,31.182425,0.000000,14.238676,0.035312,0.000000,0,1,5.822711
1707913223,1,121.507063,31.182800,0.000000,11.171292,0.000000,0.000000,0,1,7.749174
1707965285,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.311238
1707970423,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.869929
1707970424,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.869920
1707970433,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.869915
1707970573,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.354081
1707970656,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.206410
1707975325,1,121.507622,31.183192,0.000000,28.432909,0.397920,0.000000,0,1,7.940061
1707995459,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.972927
1707995470,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.265685
1707995478,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.312663
1707995479,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.306527
1707995494,1,121.508095,31.183225,0.000000,21.581548,0.028276,0.000000,0,1,7.897154
1708006194,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.953411
1708018283,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.952300
1708018303,1,121.507613,31.183167,0.000000,36.598694,0.000000,0.000000,0,1,7.075043
1708018304,1,121.507645,31.183180,0.000000,31.673664,0.000000,0.000000,0,1,6.114107
1708018795,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.954222
1708055598,1,121.539270,31.277237,0.000000,35.000000,0.000000,0.000000,0,1,10.666303
1708057022,1,121.541313,31.278137,0.000000,6.758325,0.375533,0.000000,0,1,3.164500
1708057124,1,121.541528,31.278217,0.000000,35.000000,0.000000,0.000000,0,1,8.045948
1708057155,1,121.542283,31.277892,0.000000,14.167098,0.000000,0.000000,0,1,5.373098
1708057507,1,121.542808,31.276238,0.000000,14.249251,0.006931,0.000000,0,1,8.161760
1708057605,1,121.542847,31.275937,0.000000,10.142951,0.000000,0.000000,0,1,6.060877
1708057616,1,121.542917,31.275888,0.000000,5.112931,0.007895,0.000000,0,1,14.026673
1708057682,1,121.542703,31.275617,0.000000,16.168506,0.000000,0.000000,0,1,6.860018
1708057710,1,121.542647,31.275463,0.000000,14.239486,0.000000,0.000000,0,1,6.889313
1708057899,1,121.542428,31.274345,0.000000,14.173016,0.046498,0.000000,0,1,6.111759
1708058481,1,121.542162,31.274108,0.000000,14.095517,0.085806,0.000000,0,1,11.839530
1708058497,1,121.542167,31.274122,0.000000,14.238126,0.049763,0.000000,0,1,18.130375
1708058851,1,121.542642,31.273897,0.000000,6.050321,0.035694,0.000000,0,1,7.108911
1708058864,1,121.542655,31.273897,0.000000,14.175421,0.098612,0.000000,0,1,7.885729
1708058891,1,121.542580,31.273770,0.000000,14.248736,0.005072,0.000000,0,1,8.248830
1708058913,1,121.542703,31.273717,0.000000,14.238707,0.000000,0.000000,0,1,5.399195
1708058917,1,121.542725,31.273712,0.000000,14.238762,0.000000,0.000000,0,1,6.474084
1708058924,1,121.542755,31.273703,0.000000,14.248412,0.172530,0.000000,0,1,7.040230
1708058932,1,121.542747,31.273705,0.000000,14.247490,0.000000,0.000000,0,1,6.996012
1708058936,1,121.542738,31.273708,0.000000,14.250034,0.023497,0.000000,0,1,8.053606
1708059390,1,121.543288,31.275995,0.000000,35.000000,0.000000,0.000000,0,1,11.203096
1708060478,1,121.641883,31.188680,0.000000,3.681262,5.280177,0.000000,0,1,4.537111
1708062543,1,121.885637,30.901675,0.000000,35.000000,0.000000,0.000000,0,1,6.947095
1708062705,1,121.885733,30.902845,0.000000,34.623319,0.000000,0.000000,0,1,7.189690
1708062748,1,121.885728,30.902697,0.000000,44.190912,0.314737,0.000000,0,1,5.884804
1708063269,1,121.886108,30.906270,0.000000,47.148705,0.000000,0.000000,0,1,3.421739
1708064608,1,121.888992,30.903828,0.000000,4.611542,0.031123,0.000000,0,1,4.612839
1708064620,1,121.889013,30.903822,0.000000,4.570239,0.103685,0.000000,0,1,5.167866
1708064626,1,121.888992,30.903803,0.000000,4.756285,0.005662,0.000000,0,1,7.399773
1708065393,1,121.891725,30.904688,0.000000,35.000000,0.000000,0.000000,0,1,5.591179
1708066453,1,121.887703,30.903150,0.000000,243.330607,1.107751,0.000000,0,1,5.807759
1708066463,1,121.887550,30.903442,0.000000,42.186547,0.114523,0.000000,0,1,4.387918
1708066567,1,121.887445,30.903233,0.000000,10.882647,0.028042,0.000000,0,1,5.113323
1708066571,1,121.887488,30.903263,0.000000,10.814638,0.241677,0.000000,0,1,5.495886
1708066574,1,121.887542,30.903287,0.000000,8.621190,0.526442,0.000000,0,1,5.478614
1708066662,1,121.887633,30.903513,0.000000,40.000000,0.000000,0.000000,0,1,7.316080
1708066665,1,121.887633,30.903513,0.000000,40.000000,0.000000,0.000000,0,1,7.316080
1708066667,1,121.887567,30.903438,0.000000,25.535760,2.429256,0.000000,0,1,7.476137
1708066672,1,121.887512,30.903313,0.000000,23.900211,0.453185,0.000000,0,1,4.293000
1708066736,1,121.887663,30.903353,0.000000,40.000000,0.000000,0.000000,0,1,5.938392
1708067080,1,121.886025,30.902108,0.000000,4.757757,0.000000,0.000000,0,1,7.762240
1708068359,1,121.926262,30.917045,0.000000,7.442439,0.011488,0.000000,0,1,4.450078
1708068410,1,121.926362,30.917275,0.000000,4.737552,0.000000,0.000000,0,1,11.550519
1708068705,1,121.928213,30.916637,0.000000,61.165001,0.000000,0.000000,0,1,3.198729
1708069725,1,121.925728,30.914475,0.000000,3.615553,0.015137,0.000000,0,1,3.324478
1708069750,1,121.925705,30.914480,0.000000,4.761238,0.001267,0.000000,0,1,8.460175
1708072089,1,121.740080,30.958878,0.000000,4.741714,6.774305,0.000000,0,1,11.998243
1708072347,1,121.676400,30.982917,0.000000,4.744058,6.821733,0.000000,0,1,13.165248
1708075080,1,121.488303,31.184313,0.000000,10.821685,0.000000,0.000000,0,1,16.560855
1708075723,1,121.488250,31.184625,0.000000,2.956462,0.000000,0.000000,0,1,0.000000
1708081148,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,28.270000
1708081750,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,28.270000
1708082559,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,28.270000
1708092804,1,121.507483,31.183308,0.000000,35.000000,0.000000,0.000000,0,1,28.270000
1708094136,1,121.507387,31.183397,0.000000,35.000000,0.000000,0.000000,0,1,28.270000
1708094311,1,121.507422,31.183425,0.000000,35.000000,0.000000,0.000000,0,1,28.270000
1708094317,1,121.507362,31.183392,0.000000,35.000000,0.000000,0.000000,0,1,28.270000
1708094319,1,121.507362,31.183392,0.000000,35.000000,0.000000,0.000000,0,1,28.270000
1708147064,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.432775
1708169947,1,121.506713,31.174975,0.000000,14.243149,0.080131,0.000000,0,1,2.389111
1708232595,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,6.870612
1708233447,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,6.870665
1708233617,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,6.882149
1707788746,1,121.507593,31.183158,0.000000,-1.000000,0.000000,0.000000,0,1,0.000000
1708256583,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,8.680459
1708256584,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,8.680703
1708256641,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,7.840943
1708256642,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,7.840943
1708256663,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,8.641965
1708256665,1,121.507570,31.183117,0.000000,17.895584,0.000000,0.000000,0,1,8.641965
1708309016,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.381122
1708314984,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,9.538809
1708315009,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.198900
1708315011,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.059076
1708315020,1,121.507470,31.183080,0.000000,10.144178,0.400612,0.000000,0,1,7.750002
1708315202,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.879255
1708315211,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,7.784512
1708316709,1,121.507592,31.183122,0.000000,24.380075,0.075978,0.000000,0,1,7.739333
1708328886,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.418591
1708328889,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.419437
1708328893,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.419437
1708329787,1,121.505638,31.182203,0.000000,14.238175,0.137455,0.000000,0,1,2.257283
1708404479,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.327283
1708413601,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.518969
1708413603,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.518969
1708420773,1,121.507592,31.183158,0.000000,40.879117,0.000000,0.000000,0,1,7.750001
1708421116,1,121.507575,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.272135
1708431190,1,121.509025,31.177067,0.000000,14.241483,0.000000,0.000000,0,1,6.392438
1708432219,1,121.507120,31.183425,0.000000,14.240047,0.049202,0.000000,0,1,4.616219
1708494740,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.541160
1708496608,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.432543
1708496616,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.315370
1708576318,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.684097
1708576801,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.694267
1708584749,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.567558
1708591040,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.454825
1708656840,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.406503
1708657080,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.406466
1708666272,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,10.366792
1708683563,1,121.507570,31.183120,0.000000,17.895584,0.000000,0.000000,0,1,8.353940
1708759474,1,121.507562,31.183105,0.000000,17.895584,0.000000,0.000000,0,1,7.758104
1708836622,1,121.507530,31.183095,0.000000,17.607662,0.000000,0.000000,0,1,8.483524
1708884409,1,121.889145,30.902412,0.000000,79.793324,0.000000,0.000000,0,1,10.519999
1708923189,1,121.889467,30.902005,0.000000,78.440713,0.000000,0.000000,0,1,1.183899
1708923212,1,121.889563,30.901895,0.000000,5.107142,0.031532,0.000000,0,1,3.585938
1708923246,1,121.889580,30.901897,0.000000,4.730383,0.103252,0.000000,0,1,4.646671
1708938125,1,121.890550,30.905125,0.000000,115.837714,0.000000,0.000000,0,1,5.393737
1708940590,1,121.901925,30.895212,0.000000,35.000000,0.000000,0.000000,0,1,5.220094
1708940622,1,121.901955,30.895230,0.000000,35.000000,0.000000,0.000000,0,1,5.189432
1709014781,1,121.889350,30.902430,0.000000,50.106255,0.000000,0.000000,0,1,4.527356
1709027150,1,121.887367,30.903467,0.000000,36.000000,0.000000,0.000000,0,1,7.458310
1709028408,1,121.887388,30.903508,0.000000,35.000000,0.000000,0.000000,0,1,7.598140
1709028553,1,121.887413,30.903500,0.000000,35.000000,0.000000,0.000000,0,1,7.594354
1709028555,1,121.887420,30.903500,0.000000,35.000000,0.000000,0.000000,0,1,7.623092
1709028569,1,121.887413,30.903495,0.000000,35.000000,0.000000,0.000000,0,1,7.684593
1709029367,1,121.887445,30.903508,0.000000,35.000000,0.000000,0.000000,0,1,7.602493
1709029407,1,121.887337,30.903442,0.000000,64.000000,0.000000,0.000000,0,1,7.592460
1709029420,1,121.887313,30.903428,0.000000,64.000000,0.000000,0.000000,0,1,7.537063
1709029431,1,121.887345,30.903442,0.000000,35.000000,0.000000,0.000000,0,1,7.459318
1709261473,1,121.891363,30.901803,0.000000,4.735138,0.109739,0.000000,0,1,6.517620
1709545509,1,121.889525,30.902578,0.000000,20.708091,0.183743,0.000000,0,1,3.618547
1709545725,1,121.889520,30.902850,0.000000,4.629364,0.308600,0.000000,0,1,3.852022
1709545841,1,121.889205,30.903662,0.000000,3.793908,0.273752,0.000000,0,1,3.039457
1709547711,1,121.888747,30.905012,0.000000,9.321351,0.000000,0.000000,0,1,3.877083
1709711863,1,121.542283,31.275838,0.000000,41.976445,0.000000,0.000000,0,1,-6.739596
1709712307,1,121.540870,31.274825,0.000000,40.000000,0.000000,0.000000,0,1,-12.025777
1709712621,1,121.533662,31.266458,0.000000,35.550764,0.000000,0.000000,0,1,-12.006504
1709715173,1,121.546447,31.065406,0.000000,19.464784,1.844084,0.000000,0,1,5.185534
1709715423,1,121.492112,31.058367,0.000000,819.484761,0.000000,0.000000,0,1,34.170445
1709718660,1,120.879988,30.753525,0.000000,5.928381,8.995294,0.000000,0,1,4.552397
1709718665,1,120.878853,30.752572,0.000000,5.598659,9.883010,0.000000,0,1,7.965197
1709722808,1,120.461228,30.488895,0.000000,24.548699,0.000000,0.000000,0,1,7.229981
1709725889,1,120.226088,30.276250,0.000000,5.888492,0.014643,0.000000,0,1,10.332867
